playerid,schoolid,yearid_x,schoolname,schoolcity,schoolstate,schoolnick,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namegiven,weight,height,bats,throws,debut,finalgame,retroid,bbrefid,yearid,teamid_x,lgid_x,g_all,gs,g_batting,g_defense,g_p,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr,teamid_y,lgid_y,salary
stewast01,rhodestn,1913,Rhodes College,Memphis,TN,USA,1894.0,1.0,31.0,USA,FL,Jasper,1980.0,12.0,30.0,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160.0,69.0,R,R,1916-09-03,1929-06-29,stews101,stewast01,1929,WS1,AL,22,0.0,22,3,0,0,0,3,0,0,0,0,0,0,0.0,3.0,16.0,,,
stewast01,rhodestn,1914,Rhodes College,Memphis,TN,USA,1894.0,1.0,31.0,USA,FL,Jasper,1980.0,12.0,30.0,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160.0,69.0,R,R,1916-09-03,1929-06-29,stews101,stewast01,1916,SLN,NL,10,3.0,10,8,0,0,0,8,0,0,0,0,0,0,0.0,1.0,1.0,,,
stewast01,rhodestn,1914,Rhodes College,Memphis,TN,USA,1894.0,1.0,31.0,USA,FL,Jasper,1980.0,12.0,30.0,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160.0,69.0,R,R,1916-09-03,1929-06-29,stews101,stewast01,1917,SLN,NL,15,1.0,15,9,0,0,0,2,0,0,2,3,2,7,0.0,1.0,5.0,,,
stewast01,rhodestn,1914,Rhodes College,Memphis,TN,USA,1894.0,1.0,31.0,USA,FL,Jasper,1980.0,12.0,30.0,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160.0,69.0,R,R,1916-09-03,1929-06-29,stews101,stewast01,1922,PIT,NL,3,3.0,3,3,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,,,
stewast01,rhodestn,1914,Rhodes College,Memphis,TN,USA,1894.0,1.0,31.0,USA,FL,Jasper,1980.0,12.0,30.0,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160.0,69.0,R,R,1916-09-03,1929-06-29,stews101,stewast01,1923,BRO,NL,4,2.0,4,3,0,0,0,3,0,0,0,0,0,0,0.0,0.0,1.0,,,
stewast01,rhodestn,1914,Rhodes College,Memphis,TN,USA,1894.0,1.0,31.0,USA,FL,Jasper,1980.0,12.0,30.0,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160.0,69.0,R,R,1916-09-03,1929-06-29,stews101,stewast01,1925,WS1,AL,7,3.0,7,6,0,0,0,1,5,0,0,0,0,0,0.0,0.0,1.0,,,
stewast01,rhodestn,1914,Rhodes College,Memphis,TN,USA,1894.0,1.0,31.0,USA,FL,Jasper,1980.0,12.0,30.0,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160.0,69.0,R,R,1916-09-03,1929-06-29,stews101,stewast01,1926,WS1,AL,62,14.0,62,26,0,0,0,25,1,0,0,0,0,0,0.0,1.0,20.0,,,
stewast01,rhodestn,1914,Rhodes College,Memphis,TN,USA,1894.0,1.0,31.0,USA,FL,Jasper,1980.0,12.0,30.0,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160.0,69.0,R,R,1916-09-03,1929-06-29,stews101,stewast01,1927,WS1,AL,56,27.0,56,39,0,0,0,38,1,0,0,0,0,0,0.0,2.0,9.0,,,
stewast01,rhodestn,1914,Rhodes College,Memphis,TN,USA,1894.0,1.0,31.0,USA,FL,Jasper,1980.0,12.0,30.0,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160.0,69.0,R,R,1916-09-03,1929-06-29,stews101,stewast01,1929,WS1,AL,22,0.0,22,3,0,0,0,3,0,0,0,0,0,0,0.0,3.0,16.0,,,
stewast01,rhodestn,1915,Rhodes College,Memphis,TN,USA,1894.0,1.0,31.0,USA,FL,Jasper,1980.0,12.0,30.0,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160.0,69.0,R,R,1916-09-03,1929-06-29,stews101,stewast01,1916,SLN,NL,10,3.0,10,8,0,0,0,8,0,0,0,0,0,0,0.0,1.0,1.0,,,
stewast01,rhodestn,1915,Rhodes College,Memphis,TN,USA,1894.0,1.0,31.0,USA,FL,Jasper,1980.0,12.0,30.0,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160.0,69.0,R,R,1916-09-03,1929-06-29,stews101,stewast01,1917,SLN,NL,15,1.0,15,9,0,0,0,2,0,0,2,3,2,7,0.0,1.0,5.0,,,
stewast01,rhodestn,1915,Rhodes College,Memphis,TN,USA,1894.0,1.0,31.0,USA,FL,Jasper,1980.0,12.0,30.0,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160.0,69.0,R,R,1916-09-03,1929-06-29,stews101,stewast01,1922,PIT,NL,3,3.0,3,3,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,,,
stewast01,rhodestn,1915,Rhodes College,Memphis,TN,USA,1894.0,1.0,31.0,USA,FL,Jasper,1980.0,12.0,30.0,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160.0,69.0,R,R,1916-09-03,1929-06-29,stews101,stewast01,1923,BRO,NL,4,2.0,4,3,0,0,0,3,0,0,0,0,0,0,0.0,0.0,1.0,,,
stewast01,rhodestn,1915,Rhodes College,Memphis,TN,USA,1894.0,1.0,31.0,USA,FL,Jasper,1980.0,12.0,30.0,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160.0,69.0,R,R,1916-09-03,1929-06-29,stews101,stewast01,1925,WS1,AL,7,3.0,7,6,0,0,0,1,5,0,0,0,0,0,0.0,0.0,1.0,,,
stewast01,rhodestn,1915,Rhodes College,Memphis,TN,USA,1894.0,1.0,31.0,USA,FL,Jasper,1980.0,12.0,30.0,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160.0,69.0,R,R,1916-09-03,1929-06-29,stews101,stewast01,1926,WS1,AL,62,14.0,62,26,0,0,0,25,1,0,0,0,0,0,0.0,1.0,20.0,,,
stewast01,rhodestn,1915,Rhodes College,Memphis,TN,USA,1894.0,1.0,31.0,USA,FL,Jasper,1980.0,12.0,30.0,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160.0,69.0,R,R,1916-09-03,1929-06-29,stews101,stewast01,1927,WS1,AL,56,27.0,56,39,0,0,0,38,1,0,0,0,0,0,0.0,2.0,9.0,,,
stewast01,rhodestn,1915,Rhodes College,Memphis,TN,USA,1894.0,1.0,31.0,USA,FL,Jasper,1980.0,12.0,30.0,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160.0,69.0,R,R,1916-09-03,1929-06-29,stews101,stewast01,1929,WS1,AL,22,0.0,22,3,0,0,0,3,0,0,0,0,0,0,0.0,3.0,16.0,,,
stewast01,rhodestn,1916,Rhodes College,Memphis,TN,USA,1894.0,1.0,31.0,USA,FL,Jasper,1980.0,12.0,30.0,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160.0,69.0,R,R,1916-09-03,1929-06-29,stews101,stewast01,1916,SLN,NL,10,3.0,10,8,0,0,0,8,0,0,0,0,0,0,0.0,1.0,1.0,,,
stewast01,rhodestn,1916,Rhodes College,Memphis,TN,USA,1894.0,1.0,31.0,USA,FL,Jasper,1980.0,12.0,30.0,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160.0,69.0,R,R,1916-09-03,1929-06-29,stews101,stewast01,1917,SLN,NL,15,1.0,15,9,0,0,0,2,0,0,2,3,2,7,0.0,1.0,5.0,,,
stewast01,rhodestn,1916,Rhodes College,Memphis,TN,USA,1894.0,1.0,31.0,USA,FL,Jasper,1980.0,12.0,30.0,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160.0,69.0,R,R,1916-09-03,1929-06-29,stews101,stewast01,1922,PIT,NL,3,3.0,3,3,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,,,
stewast01,rhodestn,1916,Rhodes College,Memphis,TN,USA,1894.0,1.0,31.0,USA,FL,Jasper,1980.0,12.0,30.0,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160.0,69.0,R,R,1916-09-03,1929-06-29,stews101,stewast01,1923,BRO,NL,4,2.0,4,3,0,0,0,3,0,0,0,0,0,0,0.0,0.0,1.0,,,
stewast01,rhodestn,1916,Rhodes College,Memphis,TN,USA,1894.0,1.0,31.0,USA,FL,Jasper,1980.0,12.0,30.0,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160.0,69.0,R,R,1916-09-03,1929-06-29,stews101,stewast01,1925,WS1,AL,7,3.0,7,6,0,0,0,1,5,0,0,0,0,0,0.0,0.0,1.0,,,
stewast01,rhodestn,1916,Rhodes College,Memphis,TN,USA,1894.0,1.0,31.0,USA,FL,Jasper,1980.0,12.0,30.0,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160.0,69.0,R,R,1916-09-03,1929-06-29,stews101,stewast01,1926,WS1,AL,62,14.0,62,26,0,0,0,25,1,0,0,0,0,0,0.0,1.0,20.0,,,
stewast01,rhodestn,1916,Rhodes College,Memphis,TN,USA,1894.0,1.0,31.0,USA,FL,Jasper,1980.0,12.0,30.0,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160.0,69.0,R,R,1916-09-03,1929-06-29,stews101,stewast01,1927,WS1,AL,56,27.0,56,39,0,0,0,38,1,0,0,0,0,0,0.0,2.0,9.0,,,
stewast01,rhodestn,1916,Rhodes College,Memphis,TN,USA,1894.0,1.0,31.0,USA,FL,Jasper,1980.0,12.0,30.0,USA,FL,Lake City,Stuffy,Stewart,John Franklin,160.0,69.0,R,R,1916-09-03,1929-06-29,stews101,stewast01,1929,WS1,AL,22,0.0,22,3,0,0,0,3,0,0,0,0,0,0,0.0,3.0,16.0,,,
stonejo01,mryvilletn,1925,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1928,DET,AL,26,26.0,26,26,0,0,0,0,0,0,26,0,0,26,0.0,0.0,0.0,,,
stonejo01,mryvilletn,1925,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1929,DET,AL,51,31.0,51,36,0,0,0,0,0,0,33,2,2,36,0.0,14.0,0.0,,,
stonejo01,mryvilletn,1925,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1930,DET,AL,127,106.0,127,109,0,0,0,0,0,0,89,12,9,109,0.0,16.0,0.0,,,
stonejo01,mryvilletn,1925,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1931,DET,AL,147,146.0,147,147,0,0,0,0,0,0,135,15,0,147,0.0,0.0,0.0,,,
stonejo01,mryvilletn,1925,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1932,DET,AL,145,142.0,145,142,0,0,0,0,0,0,88,55,0,142,0.0,1.0,0.0,,,
stonejo01,mryvilletn,1925,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1933,DET,AL,148,140.0,148,141,0,0,0,0,0,0,18,0,124,141,0.0,6.0,0.0,,,
stonejo01,mryvilletn,1925,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1934,WS1,AL,113,105.0,113,112,0,0,0,0,0,0,0,14,101,112,0.0,4.0,1.0,,,
stonejo01,mryvilletn,1925,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1935,WS1,AL,125,100.0,125,114,0,0,0,0,0,0,19,7,90,114,0.0,18.0,1.0,,,
stonejo01,mryvilletn,1925,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1936,WS1,AL,123,105.0,123,114,0,0,0,0,0,0,109,0,6,114,0.0,7.0,0.0,,,
stonejo01,mryvilletn,1925,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1937,WS1,AL,139,136.0,139,137,0,0,0,0,0,0,36,7,96,137,0.0,2.0,0.0,,,
stonejo01,mryvilletn,1925,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1938,WS1,AL,56,53.0,56,53,0,0,0,0,0,0,30,1,26,53,0.0,1.0,0.0,,,
stonejo01,mryvilletn,1926,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1928,DET,AL,26,26.0,26,26,0,0,0,0,0,0,26,0,0,26,0.0,0.0,0.0,,,
stonejo01,mryvilletn,1926,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1929,DET,AL,51,31.0,51,36,0,0,0,0,0,0,33,2,2,36,0.0,14.0,0.0,,,
stonejo01,mryvilletn,1926,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1930,DET,AL,127,106.0,127,109,0,0,0,0,0,0,89,12,9,109,0.0,16.0,0.0,,,
stonejo01,mryvilletn,1926,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1931,DET,AL,147,146.0,147,147,0,0,0,0,0,0,135,15,0,147,0.0,0.0,0.0,,,
stonejo01,mryvilletn,1926,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1932,DET,AL,145,142.0,145,142,0,0,0,0,0,0,88,55,0,142,0.0,1.0,0.0,,,
stonejo01,mryvilletn,1926,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1933,DET,AL,148,140.0,148,141,0,0,0,0,0,0,18,0,124,141,0.0,6.0,0.0,,,
stonejo01,mryvilletn,1926,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1934,WS1,AL,113,105.0,113,112,0,0,0,0,0,0,0,14,101,112,0.0,4.0,1.0,,,
stonejo01,mryvilletn,1926,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1935,WS1,AL,125,100.0,125,114,0,0,0,0,0,0,19,7,90,114,0.0,18.0,1.0,,,
stonejo01,mryvilletn,1926,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1936,WS1,AL,123,105.0,123,114,0,0,0,0,0,0,109,0,6,114,0.0,7.0,0.0,,,
stonejo01,mryvilletn,1926,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1937,WS1,AL,139,136.0,139,137,0,0,0,0,0,0,36,7,96,137,0.0,2.0,0.0,,,
stonejo01,mryvilletn,1926,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1938,WS1,AL,56,53.0,56,53,0,0,0,0,0,0,30,1,26,53,0.0,1.0,0.0,,,
stonejo01,mryvilletn,1927,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1928,DET,AL,26,26.0,26,26,0,0,0,0,0,0,26,0,0,26,0.0,0.0,0.0,,,
stonejo01,mryvilletn,1927,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1929,DET,AL,51,31.0,51,36,0,0,0,0,0,0,33,2,2,36,0.0,14.0,0.0,,,
stonejo01,mryvilletn,1927,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1930,DET,AL,127,106.0,127,109,0,0,0,0,0,0,89,12,9,109,0.0,16.0,0.0,,,
stonejo01,mryvilletn,1927,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1931,DET,AL,147,146.0,147,147,0,0,0,0,0,0,135,15,0,147,0.0,0.0,0.0,,,
stonejo01,mryvilletn,1927,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1932,DET,AL,145,142.0,145,142,0,0,0,0,0,0,88,55,0,142,0.0,1.0,0.0,,,
stonejo01,mryvilletn,1927,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1933,DET,AL,148,140.0,148,141,0,0,0,0,0,0,18,0,124,141,0.0,6.0,0.0,,,
stonejo01,mryvilletn,1927,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1934,WS1,AL,113,105.0,113,112,0,0,0,0,0,0,0,14,101,112,0.0,4.0,1.0,,,
stonejo01,mryvilletn,1927,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1935,WS1,AL,125,100.0,125,114,0,0,0,0,0,0,19,7,90,114,0.0,18.0,1.0,,,
stonejo01,mryvilletn,1927,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1936,WS1,AL,123,105.0,123,114,0,0,0,0,0,0,109,0,6,114,0.0,7.0,0.0,,,
stonejo01,mryvilletn,1927,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1937,WS1,AL,139,136.0,139,137,0,0,0,0,0,0,36,7,96,137,0.0,2.0,0.0,,,
stonejo01,mryvilletn,1927,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1938,WS1,AL,56,53.0,56,53,0,0,0,0,0,0,30,1,26,53,0.0,1.0,0.0,,,
stonejo01,mryvilletn,1928,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1928,DET,AL,26,26.0,26,26,0,0,0,0,0,0,26,0,0,26,0.0,0.0,0.0,,,
stonejo01,mryvilletn,1928,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1929,DET,AL,51,31.0,51,36,0,0,0,0,0,0,33,2,2,36,0.0,14.0,0.0,,,
stonejo01,mryvilletn,1928,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1930,DET,AL,127,106.0,127,109,0,0,0,0,0,0,89,12,9,109,0.0,16.0,0.0,,,
stonejo01,mryvilletn,1928,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1931,DET,AL,147,146.0,147,147,0,0,0,0,0,0,135,15,0,147,0.0,0.0,0.0,,,
stonejo01,mryvilletn,1928,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1932,DET,AL,145,142.0,145,142,0,0,0,0,0,0,88,55,0,142,0.0,1.0,0.0,,,
stonejo01,mryvilletn,1928,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1933,DET,AL,148,140.0,148,141,0,0,0,0,0,0,18,0,124,141,0.0,6.0,0.0,,,
stonejo01,mryvilletn,1928,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1934,WS1,AL,113,105.0,113,112,0,0,0,0,0,0,0,14,101,112,0.0,4.0,1.0,,,
stonejo01,mryvilletn,1928,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1935,WS1,AL,125,100.0,125,114,0,0,0,0,0,0,19,7,90,114,0.0,18.0,1.0,,,
stonejo01,mryvilletn,1928,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1936,WS1,AL,123,105.0,123,114,0,0,0,0,0,0,109,0,6,114,0.0,7.0,0.0,,,
stonejo01,mryvilletn,1928,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1937,WS1,AL,139,136.0,139,137,0,0,0,0,0,0,36,7,96,137,0.0,2.0,0.0,,,
stonejo01,mryvilletn,1928,Maryville College,Maryville,TN,USA,1905.0,10.0,10.0,USA,TN,Lynchburg,1955.0,11.0,30.0,USA,TN,Shelbyville,John,Stone,John Thomas,178.0,73.0,L,R,1928-08-31,1938-06-17,stonj102,stonejo01,1938,WS1,AL,56,53.0,56,53,0,0,0,0,0,0,30,1,26,53,0.0,1.0,0.0,,,
stullev01,tennst,1990,Tennessee State University,Nashville,TN,USA,1971.0,8.0,24.0,USA,KS,Fort Riley,,,,,,,Everett,Stull,Everett James,200.0,75.0,R,R,1997-04-14,2002-05-15,stule001,stullev01,1997,MON,NL,3,0.0,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
stullev01,tennst,1990,Tennessee State University,Nashville,TN,USA,1971.0,8.0,24.0,USA,KS,Fort Riley,,,,,,,Everett,Stull,Everett James,200.0,75.0,R,R,1997-04-14,2002-05-15,stule001,stullev01,1999,ATL,NL,1,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
stullev01,tennst,1990,Tennessee State University,Nashville,TN,USA,1971.0,8.0,24.0,USA,KS,Fort Riley,,,,,,,Everett,Stull,Everett James,200.0,75.0,R,R,1997-04-14,2002-05-15,stule001,stullev01,2000,MIL,NL,20,4.0,20,20,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
stullev01,tennst,1990,Tennessee State University,Nashville,TN,USA,1971.0,8.0,24.0,USA,KS,Fort Riley,,,,,,,Everett,Stull,Everett James,200.0,75.0,R,R,1997-04-14,2002-05-15,stule001,stullev01,2002,MIL,NL,2,2.0,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
